Transaction,Item,date_time,period_day,weekday_weekend,store_id,name,postcode,lat,lon,date,temp_max,temp_min,precipitation
87,Bread,10/31/2016 9:12,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-10-31,12.6,9.4,4.1
88,Coffee,10/31/2016 9:16,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
88,Coffee,10/31/2016 9:16,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
88,Jam,10/31/2016 9:16,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
89,Bread,10/31/2016 9:19,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
90,Bread,10/31/2016 9:20,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-10-31,12.6,9.4,4.1
90,Coffee,10/31/2016 9:20,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-10-31,12.6,9.4,4.1
91,Tea,10/31/2016 9:22,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-10-31,11.0,6.6,10.4
92,Coffee,10/31/2016 9:27,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
93,Bread,10/31/2016 9:29,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
93,Coke,10/31/2016 9:29,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
94,Coffee,10/31/2016 9:39,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
94,Coffee,10/31/2016 9:39,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
95,Tea,10/31/2016 9:43,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
95,Pastry,10/31/2016 9:43,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
95,Farm House,10/31/2016 9:43,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
96,Pastry,10/31/2016 9:46,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
96,Pastry,10/31/2016 9:46,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
96,Coffee,10/31/2016 9:46,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
96,Juice,10/31/2016 9:46,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
97,Coffee,10/31/2016 9:51,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
97,Pastry,10/31/2016 9:51,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
97,Juice,10/31/2016 9:51,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
98,Farm House,10/31/2016 9:52,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
99,Pastry,10/31/2016 9:56,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
99,Pastry,10/31/2016 9:56,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
99,Coffee,10/31/2016 9:56,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
99,Bread,10/31/2016 9:56,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
100,Bread,10/31/2016 9:58,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
101,Coffee,10/31/2016 10:04,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
101,Pastry,10/31/2016 10:04,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
102,Farm House,10/31/2016 10:04,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
103,Bread,10/31/2016 10:07,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
104,Coffee,10/31/2016 10:12,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
104,Coffee,10/31/2016 10:12,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
104,Medialuna,10/31/2016 10:12,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
104,Muffin,10/31/2016 10:12,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
104,Coffee,10/31/2016 10:12,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
105,Coffee,10/31/2016 10:21,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
105,Tea,10/31/2016 10:21,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
105,Cake,10/31/2016 10:21,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
106,Coffee,10/31/2016 10:24,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
106,Coffee,10/31/2016 10:24,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
106,Pastry,10/31/2016 10:24,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
106,Pastry,10/31/2016 10:24,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
107,Coffee,10/31/2016 10:27,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
107,Tea,10/31/2016 10:27,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
108,Farm House,10/31/2016 10:31,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
108,Muffin,10/31/2016 10:31,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
109,Bread,10/31/2016 10:35,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
109,Muffin,10/31/2016 10:35,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
109,Pastry,10/31/2016 10:35,morning,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
110,Pastry,10/31/2016 10:36,morning,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
111,Coffee,10/31/2016 10:38,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
112,Coffee,10/31/2016 10:59,morning,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
113,Coffee,10/31/2016 11:02,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
113,Cake,10/31/2016 11:02,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
114,Farm House,10/31/2016 11:05,morning,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-10-31,12.6,9.4,4.1
115,Bread,10/31/2016 11:08,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
116,Coffee,10/31/2016 11:11,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
117,Cookies,10/31/2016 11:13,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
117,Cake,10/31/2016 11:13,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
117,Coffee,10/31/2016 11:13,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
117,My-5 Fruit Shoot,10/31/2016 11:13,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
118,Cookies,10/31/2016 11:18,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
118,Cookies,10/31/2016 11:18,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
118,Tea,10/31/2016 11:18,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
118,Pastry,10/31/2016 11:18,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
119,Coffee,10/31/2016 11:25,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
119,Coffee,10/31/2016 11:25,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
119,Muffin,10/31/2016 11:25,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
120,Farm House,10/31/2016 11:29,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
121,Coffee,10/31/2016 11:30,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-10-31,11.0,6.6,10.4
121,Bread,10/31/2016 11:30,morning,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-10-31,11.0,6.6,10.4
122,Cookies,10/31/2016 11:37,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
123,Jam,10/31/2016 11:42,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
123,Coffee,10/31/2016 11:42,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
123,Coffee,10/31/2016 11:42,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
123,Juice,10/31/2016 11:42,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
124,Coffee,10/31/2016 11:43,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
124,Soup,10/31/2016 11:43,morning,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
125,Tea,10/31/2016 11:47,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
126,Coffee,10/31/2016 11:52,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
126,Jam,10/31/2016 11:52,morning,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
127,Farm House,10/31/2016 11:53,morning,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
128,Tartine,10/31/2016 11:55,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
128,Coffee,10/31/2016 11:55,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
128,Tea,10/31/2016 11:55,morning,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
129,Coffee,10/31/2016 11:59,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
129,Coffee,10/31/2016 11:59,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
129,Cake,10/31/2016 11:59,morning,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
130,Coffee,10/31/2016 12:03,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
130,Coffee,10/31/2016 12:03,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
130,Muffin,10/31/2016 12:03,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
131,Bread,10/31/2016 12:08,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-10-31,11.0,6.6,10.4
131,Coffee,10/31/2016 12:08,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-10-31,11.0,6.6,10.4
132,Tea,10/31/2016 12:14,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
132,Juice,10/31/2016 12:14,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
132,Pick and Mix Bowls,10/31/2016 12:14,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
132,Cookies,10/31/2016 12:14,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
133,Hearty & Seasonal,10/31/2016 12:16,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
133,Soup,10/31/2016 12:16,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
134,Hearty & Seasonal,10/31/2016 12:19,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
134,Tea,10/31/2016 12:19,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
134,Farm House,10/31/2016 12:19,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
135,Bread,10/31/2016 12:20,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
136,Tea,10/31/2016 12:27,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-10-31,11.0,6.6,10.4
136,Soup,10/31/2016 12:27,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-10-31,11.0,6.6,10.4
137,Farm House,10/31/2016 12:37,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
138,Soup,10/31/2016 12:43,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
138,Hearty & Seasonal,10/31/2016 12:43,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
138,Coffee,10/31/2016 12:43,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
139,Bread,10/31/2016 12:50,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
139,Muffin,10/31/2016 12:50,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
139,Hearty & Seasonal,10/31/2016 12:50,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
140,Coffee,10/31/2016 12:53,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
140,Coffee,10/31/2016 12:53,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
140,Cookies,10/31/2016 12:53,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
141,Bread,10/31/2016 12:54,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
142,Tea,10/31/2016 12:56,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-10-31,12.6,9.4,4.1
142,Muffin,10/31/2016 12:56,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-10-31,12.6,9.4,4.1
143,Tea,10/31/2016 12:59,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
144,Soup,10/31/2016 13:02,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
144,Hearty & Seasonal,10/31/2016 13:02,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
145,Coffee,10/31/2016 13:05,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
145,Tea,10/31/2016 13:05,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
145,Focaccia,10/31/2016 13:05,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
146,Sandwich,10/31/2016 13:08,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
147,Tartine,10/31/2016 13:09,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
147,Coffee,10/31/2016 13:09,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
148,Fudge,10/31/2016 13:21,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
148,Coffee,10/31/2016 13:21,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
148,Coffee,10/31/2016 13:21,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
149,Coffee,10/31/2016 13:26,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
150,Bread,10/31/2016 13:31,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
151,Coke,10/31/2016 13:50,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-10-31,12.6,9.4,4.1
151,Soup,10/31/2016 13:50,afternoon,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-10-31,12.6,9.4,4.1
152,Muffin,10/31/2016 13:51,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
153,Tea,10/31/2016 13:55,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
153,Coffee,10/31/2016 13:55,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
153,Cookies,10/31/2016 13:55,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
153,Muffin,10/31/2016 13:55,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
154,Mighty Protein,10/31/2016 14:00,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
154,Hearty & Seasonal,10/31/2016 14:00,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
154,Coffee,10/31/2016 14:00,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
154,Coke,10/31/2016 14:00,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
155,Tea,10/31/2016 14:01,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
155,Muffin,10/31/2016 14:01,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
155,Sandwich,10/31/2016 14:01,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
156,Coffee,10/31/2016 14:04,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
156,Muffin,10/31/2016 14:04,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
157,Coffee,10/31/2016 14:05,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
157,Bread,10/31/2016 14:05,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
158,Coffee,10/31/2016 14:20,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
158,Muffin,10/31/2016 14:20,afternoon,weekday,store_9,Bandit Bakery,AB10 1UB,57.148,-2.098,2016-10-31,11.9,8.6,9.2
159,Bread,10/31/2016 14:22,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
159,Hot chocolate,10/31/2016 14:22,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
159,Cookies,10/31/2016 14:22,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
160,Mineral water,10/31/2016 14:35,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
160,Muffin,10/31/2016 14:35,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
161,Tea,10/31/2016 14:42,afternoon,weekday,store_3,Bad Girl Bakery,IV6 7TP,57.518,-4.457,2016-10-31,10.7,6.3,10.5
162,Muffin,10/31/2016 14:44,afternoon,weekday,store_7,Bostock Bakery,EH39 4HQ,56.058,-2.719,2016-10-31,12.5,9.4,5.4
163,Coffee,10/31/2016 14:47,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
163,Juice,10/31/2016 14:47,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
164,Coffee,10/31/2016 14:47,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
164,Muffin,10/31/2016 14:47,afternoon,weekday,store_10,Casella & Polegato,PH1 5JL,56.396,-3.437,2016-10-31,13.1,7.8,5.6
165,Tea,10/31/2016 14:48,afternoon,weekday,store_5,The Bakery Inverness,IV3 5DT,57.477,-4.229,2016-10-31,11.0,6.6,10.4
166,Coffee,10/31/2016 14:49,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
166,Muffin,10/31/2016 14:49,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
167,Sandwich,10/31/2016 14:50,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
167,Hearty & Seasonal,10/31/2016 14:50,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
167,Bread,10/31/2016 14:50,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
167,Mineral water,10/31/2016 14:50,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
168,Tea,10/31/2016 14:56,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
168,Coffee,10/31/2016 14:56,afternoon,weekday,store_1,Aran Bakery,PH8 0AR,56.565,-3.587,2016-10-31,12.6,7.5,5.6
169,Mineral water,10/31/2016 15:05,afternoon,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
170,Coffee,10/31/2016 15:16,afternoon,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
171,Soup,10/31/2016 15:20,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
171,Tea,10/31/2016 15:20,afternoon,weekday,store_8,Mimi’s Bakehouse,EH6 6RA,55.976,-3.169,2016-10-31,12.5,9.1,6.2
172,Bread,10/31/2016 17:06,evening,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
172,Coffee,10/31/2016 17:06,evening,weekday,store_4,Cottonrake Bakery,G12 8HL,55.875,-4.293,2016-10-31,12.9,8.6,1.2
173,Bread,10/31/2016 17:08,evening,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
173,Muffin,10/31/2016 17:08,evening,weekday,store_6,Deanston Bakery,G41 3LP,55.83,-4.28,2016-10-31,12.7,8.8,1.2
174,Coffee,10/31/2016 17:40,evening,weekday,store_2,Lannan Bakery,EH4 1JP,55.956,-3.219,2016-10-31,12.6,9.4,4.1
